Customer ID,Gender,Age,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level
11943,Male,28,Las Vegas,Silver,795.96,13,4.3,TRUE,29,Satisfied
11944,Male,27,Austin,Bronze,499.82,9,2.8,TRUE,35,Unsatisfied
11945,Male,27,Dallas,Gold,1281.27,16,4.5,TRUE,35,Satisfied
11946,Male,42,Phoenix,Gold,1250.63,15,4.7,FALSE,23,Neutral
11947,Female,33,Miami,Gold,1322.54,17,4.7,FALSE,25,Satisfied
11948,Male,39,Houston,Gold,1324.17,14,4.6,TRUE,10,Satisfied
11949,Female,41,San Diego,Gold,1438.49,19,4.8,FALSE,31,Unsatisfied
11950,Female,39,Los Angeles,Bronze,379.57,11,3.6,TRUE,73,Unsatisfied
11951,Female,32,Chicago,Bronze,383.46,9,3.1,FALSE,49,Unsatisfied
11952,Female,27,Atlanta,Silver,770.08,11,3.9,TRUE,44,Neutral
11953,Male,30,Philadelphia,Bronze,426.52,10,3,TRUE,38,Neutral
11954,Male,38,Atlanta,Silver,739.35,12,4.3,TRUE,43,Satisfied
11955,Female,28,Boston,Bronze,491.12,9,3,TRUE,25,Unsatisfied
11956,Female,34,Houston,Bronze,511.63,10,3.3,TRUE,38,Satisfied
11957,Female,39,Las Vegas,Silver,681.27,13,4.7,TRUE,47,Neutral
11958,Male,28,Denver,Silver,623.96,13,4.7,FALSE,51,Neutral
11959,Male,38,Seattle,Bronze,432.55,11,3.2,TRUE,30,Unsatisfied
11960,Male,42,Houston,Silver,802.61,10,3.6,TRUE,14,Satisfied
11961,Female,36,San Francisco,Silver,745.85,14,3.8,TRUE,54,Neutral
11962,Female,28,Houston,Silver,622.92,14,4.1,TRUE,27,Satisfied
11963,Male,28,Houston,Silver,655.88,13,3.6,FALSE,16,Neutral
11964,Female,38,Orlando,Silver,715.34,13,3.9,TRUE,45,Unsatisfied
11965,Female,35,Houston,Silver,747.52,13,4.2,TRUE,61,Satisfied
11966,Female,39,San Francisco,Bronze,516.94,12,3.5,FALSE,26,Unsatisfied
11967,Female,30,Los Angeles,Silver,832.9,12,4.1,FALSE,41,Satisfied
11968,Female,32,Dallas,Silver,812.03,14,3.7,TRUE,35,Neutral
11969,Female,27,Boston,Gold,1395.2,20,4.8,TRUE,21,Satisfied
11970,Male,34,Las Vegas,Gold,1263.45,16,4.7,FALSE,33,Satisfied
11971,Female,30,Austin,Gold,1129.47,19,4.7,FALSE,12,Satisfied
11972,Male,43,Orlando,Silver,671.66,13,4.5,TRUE,39,Satisfied
11973,Male,43,Atlanta,Bronze,514.38,11,3.7,FALSE,20,Unsatisfied
11974,Female,30,San Francisco,Gold,1264.85,18,4.4,TRUE,20,Satisfied
11975,Male,34,Atlanta,Gold,1297.52,16,4.6,FALSE,22,Satisfied
11976,Female,26,Phoenix,Bronze,449.32,7,3.1,TRUE,34,Unsatisfied
11977,Female,35,Austin,Gold,1452.32,20,4.7,FALSE,24,Neutral
11978,Female,27,Houston,Bronze,515.2,9,3.8,TRUE,72,Neutral
11979,Male,42,Houston,Gold,1814.57,19,4.8,TRUE,34,Satisfied
11980,Male,42,Seattle,Bronze,379.61,10,3.3,TRUE,78,Unsatisfied
11981,Male,27,Phoenix,Silver,765.8,12,3.5,TRUE,58,Neutral
11982,Male,27,New York,Gold,1291.68,20,4.6,TRUE,18,Satisfied
11983,Female,30,Orlando,Bronze,554.88,9,3.6,TRUE,73,Neutral
11984,Female,28,Las Vegas,Silver,773.06,12,3.9,TRUE,57,Unsatisfied
11985,Female,42,Los Angeles,Bronze,467.53,11,3.7,TRUE,74,Neutral
11986,Female,29,New York,Silver,702,13,3.9,TRUE,48,Unsatisfied
11987,Male,26,San Francisco,Silver,776.02,15,3.9,TRUE,20,Satisfied
11988,Female,35,San Diego,Bronze,471.6,12,3.1,TRUE,73,Unsatisfied
11989,Male,33,Las Vegas,Silver,632.41,12,3.7,TRUE,48,Neutral
11990,Male,36,Chicago,Gold,1395.61,16,5,FALSE,11,Satisfied
11991,Male,26,Seattle,Silver,643.27,14,4.4,TRUE,45,Neutral
11992,Male,40,Dallas,Silver,779.95,11,4.3,FALSE,24,Neutral
11993,Male,42,Austin,Bronze,572.09,10,3.1,TRUE,22,Unsatisfied
11994,Female,38,Seattle,Silver,813.59,12,4,TRUE,36,Neutral
11995,Male,36,New York,Gold,1814.45,17,4.8,TRUE,26,Neutral
11996,Male,29,Orlando,Bronze,512.7,9,3.2,TRUE,40,Neutral
11997,Female,42,Los Angeles,Gold,1283.15,15,4.9,TRUE,28,Satisfied
11998,Female,29,Chicago,Bronze,487.36,8,2.7,FALSE,37,Neutral
11999,Female,45,Atlanta,Gold,1301.84,14,4.8,TRUE,16,Neutral
12000,Male,29,San Diego,Bronze,403,10,3,TRUE,67,Neutral
12001,Male,29,Boston,Bronze,462.3,7,3.5,TRUE,49,Neutral
12002,Female,31,New York,Bronze,431.35,11,3.6,TRUE,31,Neutral
12003,Female,28,Dallas,Silver,903.75,14,4.5,FALSE,62,Unsatisfied
12004,Female,28,Orlando,Silver,615.11,10,4,FALSE,42,Neutral
12005,Male,28,Dallas,Gold,1558.47,20,4.7,TRUE,21,Satisfied
12006,Male,28,Boston,Bronze,357.96,8,3.1,TRUE,50,Neutral
12007,Male,39,Seattle,Gold,1450.83,21,5,TRUE,31,Satisfied
12008,Female,28,Austin,Bronze,496.93,11,3.3,TRUE,42,Neutral
12009,Male,28,Orlando,Bronze,459.01,8,3.7,TRUE,72,Unsatisfied
12010,Female,37,Austin,Gold,1306.44,19,4.7,FALSE,27,Unsatisfied
12011,Male,44,Orlando,Bronze,344.71,10,3.5,TRUE,35,Unsatisfied
12012,Female,42,Austin,Gold,1362.52,15,4.7,TRUE,16,Satisfied
12013,Female,45,Portland,Bronze,465.11,11,3.9,TRUE,42,Unsatisfied
12014,Male,41,Houston,Silver,797.83,10,4.1,TRUE,39,Neutral
12015,Male,34,Atlanta,Gold,1146.81,16,4.4,FALSE,13,Satisfied
12016,Male,29,Phoenix,Silver,675.19,12,4.2,FALSE,28,Unsatisfied
12017,Male,26,San Francisco,Silver,706.46,11,3.9,TRUE,33,Satisfied
12018,Male,30,Chicago,Bronze,427.14,7,3.2,FALSE,72,Neutral
12019,Male,26,Boston,Silver,748.82,11,4.4,TRUE,54,Neutral
12020,Male,31,Austin,Silver,719.39,13,4,TRUE,26,Unsatisfied
12021,Female,32,New York,Bronze,495.96,10,2.8,FALSE,57,Neutral
12022,Female,27,Philadelphia,Bronze,612.3,8,3.5,TRUE,26,Neutral
12023,Male,38,Portland,Bronze,335.4,8,2.9,TRUE,47,Unsatisfied
12024,Male,40,Philadelphia,Silver,680.27,11,4.3,FALSE,56,Satisfied
12025,Male,34,Philadelphia,Silver,836.72,10,3.9,TRUE,49,Neutral
12026,Female,28,Boston,Bronze,458.75,11,2.8,TRUE,37,Neutral
12027,Female,43,San Francisco,Bronze,420.8,10,2.9,TRUE,67,Unsatisfied
12028,Male,33,San Diego,Silver,845.62,14,4.3,TRUE,55,Neutral
12029,Female,38,San Diego,Silver,681.17,12,3.8,FALSE,20,Satisfied
12030,Male,45,Los Angeles,Silver,739.6,14,4.1,TRUE,57,Neutral
12031,Male,33,Houston,Gold,1375.24,19,4.5,FALSE,30,Satisfied
12032,Male,30,Houston,Bronze,497.81,9,3.4,TRUE,38,Satisfied
12033,Female,40,Philadelphia,Silver,765.94,11,4.6,FALSE,30,Neutral
12034,Male,43,Philadelphia,Bronze,437.27,9,3.6,TRUE,80,Neutral
12035,Male,30,Denver,Gold,1594.1,15,4.7,TRUE,12,Unsatisfied
12036,Female,39,Chicago,Bronze,364.92,7,2.8,TRUE,56,Unsatisfied
12037,Female,41,Los Angeles,Silver,858.03,10,4.1,FALSE,51,Neutral
12038,Female,45,Denver,Gold,1198.45,14,4.8,FALSE,35,Satisfied
12039,Female,29,New York,Bronze,369.14,12,3.5,TRUE,79,Neutral
12040,Female,38,Austin,Gold,1323,14,4.3,FALSE,18,Satisfied
12041,Female,42,Dallas,Bronze,427.7,9,3.8,FALSE,25,Unsatisfied
12042,Male,40,Atlanta,Bronze,533.14,12,3.5,TRUE,67,Neutral
12043,Male,27,Phoenix,Bronze,492.48,11,3.3,TRUE,30,Unsatisfied
12044,Female,27,Denver,Silver,774.73,13,4.2,TRUE,61,Neutral
12045,Male,26,Los Angeles,Silver,856.83,13,4,FALSE,31,Satisfied
12046,Male,43,Houston,Silver,674.49,12,3.6,FALSE,43,Neutral
12047,Female,27,Chicago,Bronze,477.28,11,3.3,TRUE,62,Unsatisfied
12048,Female,32,Austin,Silver,767.8,10,4.3,FALSE,14,Satisfied
12049,Female,43,Denver,Gold,1289.38,17,4.7,TRUE,31,Satisfied
12050,Male,28,Orlando,Bronze,602.27,9,3.5,TRUE,69,Unsatisfied
12051,Female,35,Boston,Bronze,416.02,11,4,TRUE,27,Unsatisfied
12052,Male,30,Seattle,Bronze,390.68,7,2.8,TRUE,38,Satisfied
12053,Female,43,Seattle,Bronze,478.15,11,3.5,FALSE,55,Unsatisfied
12054,Female,42,Portland,Gold,1312.18,21,4.5,TRUE,8,Satisfied
12055,Male,29,Seattle,Silver,743.86,13,4.5,FALSE,30,Neutral
12056,Female,27,Dallas,Silver,834.12,11,4,TRUE,31,Neutral
12057,Male,39,Dallas,Bronze,496.23,7,3.3,FALSE,18,Unsatisfied
12058,Female,43,Austin,Gold,1356.25,18,4.6,TRUE,15,Satisfied
12059,Female,39,San Francisco,Bronze,401.08,8,3.4,TRUE,45,Neutral
12060,Male,34,Chicago,Bronze,499.24,8,3.7,TRUE,44,Neutral
12061,Female,28,Chicago,Silver,682.66,11,4.1,TRUE,32,Neutral
12062,Male,33,Miami,Gold,1356.31,21,4.5,TRUE,13,Satisfied
12063,Male,28,Phoenix,Bronze,464.15,8,2.8,FALSE,56,Neutral
12064,Male,30,Denver,Silver,793.03,14,3.8,FALSE,13,Unsatisfied
12065,Male,28,San Francisco,Bronze,442.4,11,3.6,TRUE,75,Unsatisfied
12066,Male,42,Boston,Bronze,450.37,12,3,TRUE,74,Unsatisfied
12067,Male,42,Miami,Bronze,535.27,11,3.5,TRUE,54,Neutral
12068,Male,44,Boston,Silver,749.83,15,4.6,FALSE,64,Neutral
12069,Female,28,Las Vegas,Bronze,465.34,12,3.3,TRUE,56,Unsatisfied
12070,Female,30,Las Vegas,Gold,1376.7,16,4.8,FALSE,17,Satisfied
12071,Male,29,New York,Gold,1489.35,14,4.8,TRUE,27,Satisfied
12072,Male,38,Miami,Silver,741.64,12,4.1,TRUE,17,Neutral
12073,Male,26,Denver,Gold,1328.8,20,5,FALSE,25,Satisfied
12074,Male,28,Phoenix,Gold,1545.22,14,4.7,FALSE,19,Satisfied
12075,Female,43,New York,Gold,1368.01,19,4.5,TRUE,27,Satisfied
12076,Female,41,Atlanta,Silver,767.07,14,4.1,FALSE,56,Neutral
12077,Female,29,Boston,Gold,1599.17,19,5,TRUE,20,Satisfied
12078,Female,41,Seattle,Silver,811.8,12,3.8,TRUE,51,Neutral
12079,Male,28,Seattle,Bronze,498.89,8,3.8,TRUE,31,Unsatisfied
12080,Male,38,Dallas,Gold,1520.86,14,4.6,FALSE,11,Satisfied
12081,Female,27,Las Vegas,Bronze,516.62,9,3.8,TRUE,51,Neutral
12082,Male,41,Boston,Bronze,436.47,12,2.9,TRUE,27,Neutral
12083,Female,43,Austin,Silver,668.75,12,4,FALSE,54,Satisfied
12084,Female,40,Atlanta,Gold,1520.23,17,5,FALSE,19,Neutral
12085,Female,40,San Diego,Gold,1107.18,19,4.5,FALSE,35,Satisfied
12086,Male,29,Boston,Bronze,540.6,8,3.2,TRUE,68,Unsatisfied
12087,Male,34,Austin,Gold,1087.68,19,4.8,TRUE,29,Satisfied
12088,Female,44,Austin,Silver,784.04,11,4.5,TRUE,12,Neutral
12089,Male,28,Houston,Gold,1349.1,21,4.8,FALSE,20,Satisfied
12090,Female,27,Houston,Gold,1184.52,17,4.5,FALSE,32,Satisfied
12091,Female,36,Chicago,Gold,1543.16,19,4.4,TRUE,24,Satisfied
12092,Male,37,Chicago,Bronze,524.01,10,3.1,TRUE,24,Unsatisfied
12093,Male,40,Orlando,Gold,1214.31,15,4.6,FALSE,9,Satisfied
12094,Female,33,Portland,Bronze,521.48,10,3.4,TRUE,21,Unsatisfied
12095,Male,33,San Francisco,Silver,818.06,14,3.8,TRUE,16,Neutral
12096,Male,41,Boston,Bronze,445.95,7,3.2,TRUE,62,Neutral
12097,Male,31,Houston,Gold,1336.52,14,4.8,FALSE,28,Satisfied
12098,Male,32,Las Vegas,Bronze,439.54,11,3.3,TRUE,63,Unsatisfied
12099,Female,26,Dallas,Silver,656.28,12,4.3,FALSE,17,Neutral
12100,Female,26,Portland,Bronze,490.08,10,3.5,FALSE,77,Neutral
12101,Male,31,Houston,Gold,1321.42,20,4.6,TRUE,17,Satisfied
12102,Male,31,Boston,Gold,1208.57,19,4.9,TRUE,25,Satisfied
12103,Male,26,Portland,Gold,1263.29,16,4.6,FALSE,9,Satisfied
12104,Male,32,New York,Bronze,523.18,8,3.8,TRUE,36,Unsatisfied
12105,Male,28,Dallas,Silver,869.23,11,4.2,FALSE,42,Satisfied
12106,Male,26,Philadelphia,Silver,651.84,14,3.8,TRUE,30,Neutral
12107,Female,40,Miami,Bronze,500.18,9,3.1,TRUE,74,Neutral
12108,Female,34,New York,Silver,753.44,11,4,FALSE,26,Neutral
12109,Male,45,Atlanta,Gold,1345.77,16,5,TRUE,13,Satisfied
12110,Male,44,Boston,Gold,1240.4,20,4.7,FALSE,21,Neutral
12111,Male,26,Philadelphia,Gold,1283.08,15,4.6,TRUE,10,Satisfied
12112,Female,38,Las Vegas,Silver,797.58,10,4.4,TRUE,63,Neutral
12113,Female,30,San Diego,Gold,1468.93,18,4.1,FALSE,19,Satisfied
12114,Male,35,Orlando,Bronze,548.36,9,2.9,TRUE,39,Neutral
12115,Female,37,Austin,Bronze,442.13,10,3.1,FALSE,74,Unsatisfied
12116,Female,44,Philadelphia,Silver,701.87,10,3.9,TRUE,65,Satisfied
12117,Female,32,Miami,Bronze,497.57,7,4,TRUE,40,Neutral
12118,Female,34,Los Angeles,Silver,732.7,15,4.3,FALSE,33,Unsatisfied
12119,Female,32,Boston,Gold,1280.25,20,5,TRUE,23,Satisfied
12120,Female,36,Portland,Bronze,449.1,10,3.8,TRUE,47,Neutral
12121,Female,30,Dallas,Bronze,441.07,11,3.1,FALSE,66,Neutral
12122,Female,28,Boston,Silver,716.27,15,4.3,TRUE,35,Satisfied
12123,Male,41,Chicago,Gold,1490.78,17,5,TRUE,8,Neutral
12124,Female,27,Los Angeles,Gold,1436.87,14,5,TRUE,18,Satisfied
12125,Male,26,Portland,Gold,1464.07,19,4.6,FALSE,35,Satisfied
12126,Female,30,Boston,Bronze,500.13,11,3.5,TRUE,40,Unsatisfied
12127,Male,42,Atlanta,Bronze,468.57,9,3.7,TRUE,49,Unsatisfied
12128,Male,45,Houston,Bronze,456.88,11,3.3,TRUE,51,Unsatisfied
12129,Female,30,Orlando,Silver,674.1,15,4.3,TRUE,54,Neutral
12130,Female,31,Denver,Gold,1293.97,15,4.6,TRUE,22,Satisfied
12131,Male,40,Austin,Bronze,403.93,7,3.2,TRUE,42,Unsatisfied
12132,Female,42,San Francisco,Silver,781.59,12,4.3,TRUE,46,Neutral
12133,Female,31,Chicago,Silver,641.63,13,3.9,TRUE,51,Neutral
12134,Female,29,Los Angeles,Silver,739.38,11,4.1,TRUE,61,Satisfied
12135,Male,27,Denver,Bronze,434.2,8,3.2,TRUE,35,Unsatisfied
12136,Female,30,Austin,Bronze,541.71,12,3.4,TRUE,50,Neutral
12137,Male,27,Los Angeles,Bronze,437.91,10,3.1,TRUE,45,Satisfied
12138,Male,39,New York,Gold,1001.59,15,4.6,FALSE,8,Satisfied
12139,Male,37,Chicago,Gold,1430.42,19,4.8,FALSE,12,Satisfied
12140,Male,32,Boston,Bronze,605.36,8,3.2,FALSE,34,Unsatisfied
12141,Female,27,San Francisco,Bronze,443.61,8,3.2,TRUE,28,Unsatisfied
12142,Male,36,Chicago,Silver,788.99,10,4.5,FALSE,13,Neutral
12143,Male,26,Chicago,Bronze,362.05,10,3,TRUE,65,Neutral
12144,Female,39,Seattle,Silver,706.02,15,3.9,FALSE,17,Satisfied
12145,Male,32,Miami,Gold,1533.97,17,4.6,FALSE,20,Satisfied
12146,Male,34,Portland,Silver,731.46,11,4.9,FALSE,25,Satisfied
12147,Male,42,Orlando,Silver,742.06,12,4,FALSE,19,Neutral
12148,Female,28,San Diego,Gold,1540.9,14,4.9,FALSE,28,Satisfied
12149,Female,44,San Diego,Bronze,423.01,8,3.3,TRUE,21,Satisfied
12150,Male,27,Chicago,Gold,1251.43,14,4.6,FALSE,25,Satisfied
12151,Female,44,New York,Silver,650.07,12,4.1,TRUE,25,Neutral
12152,Female,42,San Francisco,Gold,1315.46,21,4.6,TRUE,22,Unsatisfied
12153,Female,31,Houston,Silver,815.85,11,3.8,TRUE,57,Neutral
12154,Male,34,Denver,Gold,1207.64,19,4.7,FALSE,16,Satisfied
12155,Male,40,Atlanta,Gold,1220.28,20,4.5,TRUE,35,Satisfied
12156,Female,30,Las Vegas,Bronze,558.12,9,3.2,TRUE,30,Neutral
12157,Female,28,Houston,Gold,1676.34,16,4.9,FALSE,14,Satisfied
12158,Female,35,New York,Bronze,563.81,8,3.4,FALSE,65,Unsatisfied
12159,Female,42,Orlando,Gold,1490.74,19,4.5,TRUE,35,Satisfied
12160,Female,28,Portland,Silver,733.3,13,3.9,TRUE,32,Satisfied
12161,Female,38,Chicago,Silver,771.1,11,4.4,TRUE,22,Neutral
12162,Male,42,Chicago,Gold,1441.36,19,4.4,TRUE,22,Satisfied
12163,Male,40,Phoenix,Bronze,471.05,12,3.6,TRUE,22,Unsatisfied
12164,Male,36,Los Angeles,Bronze,570.82,9,3.3,TRUE,57,Neutral
12165,Male,33,Philadelphia,Gold,1261.82,17,4.6,TRUE,12,Satisfied
12166,Female,28,San Diego,Gold,1447.92,18,4.9,FALSE,25,Satisfied
12167,Male,41,Miami,Bronze,445.33,7,3.7,TRUE,41,Unsatisfied
12168,Male,36,San Diego,Gold,1218.86,17,4.8,TRUE,14,Unsatisfied
12169,Female,26,Philadelphia,Gold,1429.25,20,4.8,TRUE,19,Satisfied
12170,Female,34,Orlando,Bronze,478.19,9,3.5,TRUE,67,Neutral
12171,Male,32,Portland,Bronze,418.2,12,3.2,TRUE,24,Unsatisfied
12172,Female,37,Philadelphia,Bronze,494.05,7,2.9,FALSE,65,Unsatisfied
12173,Male,37,Phoenix,Gold,1367.54,21,4.7,TRUE,13,Satisfied
12174,Male,35,Houston,Silver,867.07,11,4.1,TRUE,14,Neutral
12175,Male,27,Los Angeles,Bronze,455.26,10,3.3,FALSE,78,Unsatisfied
12176,Female,26,Boston,Silver,645.09,14,4.2,TRUE,61,Satisfied
12177,Male,34,Seattle,Bronze,552.39,12,3.6,FALSE,45,Neutral
12178,Male,28,Houston,Gold,1699.01,21,5,TRUE,18,Satisfied
12179,Male,44,San Diego,Bronze,437.35,9,3,TRUE,36,Unsatisfied
12180,Female,38,Atlanta,Gold,1443.27,14,4.8,FALSE,24,Satisfied
12181,Female,37,Philadelphia,Silver,754.57,10,4.4,FALSE,30,Satisfied
12182,Female,37,Orlando,Silver,727.9,11,4.1,FALSE,47,Satisfied
12183,Female,32,Austin,Bronze,406.55,7,3.6,TRUE,72,Neutral
12184,Female,26,Boston,Silver,672.92,14,3.8,TRUE,22,Satisfied
12185,Male,31,Seattle,Gold,1433.51,18,4.5,FALSE,18,Satisfied
12186,Female,28,New York,Bronze,427.81,9,3.3,TRUE,52,Unsatisfied
12187,Female,45,Portland,Bronze,532.6,12,3.6,FALSE,34,Unsatisfied
12188,Male,34,Seattle,Bronze,397.28,9,3.5,FALSE,63,Neutral
12189,Male,27,Los Angeles,Bronze,486.73,8,3.4,TRUE,18,Unsatisfied
12190,Male,33,Atlanta,Gold,1269.2,14,4.8,FALSE,32,Satisfied
12191,Male,32,Houston,Bronze,511.5,10,2.9,TRUE,21,Unsatisfied
12192,Male,33,Denver,Bronze,498.47,12,3.1,TRUE,54,Unsatisfied
12193,Female,44,Phoenix,Gold,1364.77,19,5,TRUE,17,Satisfied
12194,Male,31,Boston,Bronze,516.08,7,3,TRUE,64,Neutral
12195,Female,40,Atlanta,Silver,832.81,14,3.9,TRUE,43,Neutral
12196,Male,37,Boston,Silver,849.93,14,4.4,TRUE,14,Satisfied
12197,Male,43,New York,Bronze,455,9,3.2,TRUE,21,Unsatisfied
12198,Male,27,Phoenix,Gold,1107.04,15,4.3,TRUE,17,Satisfied
12199,Male,27,Houston,Bronze,539.99,7,3.2,TRUE,36,Neutral
12200,Male,26,Atlanta,Gold,1434.94,20,4.4,TRUE,18,Satisfied
12201,Male,29,Austin,Bronze,477.18,10,3.3,FALSE,31,Neutral
12202,Female,37,Dallas,Bronze,481,10,3.1,TRUE,44,Neutral
12203,Female,35,Miami,Silver,793.36,13,4.4,FALSE,13,Satisfied
12204,Male,28,Orlando,Gold,1426.71,14,4.9,FALSE,22,Neutral
12205,Female,33,Las Vegas,Bronze,480.09,11,3.6,TRUE,66,Satisfied
12206,Female,27,Atlanta,Silver,805.14,11,3.9,TRUE,29,Satisfied
12207,Male,31,Orlando,Gold,1311.12,15,5,TRUE,24,Satisfied
12208,Female,42,New York,Gold,1390.64,20,4.6,TRUE,26,Satisfied
12209,Female,45,Dallas,Silver,635.03,15,3.6,TRUE,44,Satisfied
12210,Male,29,Houston,Bronze,391.72,7,3.3,TRUE,66,Unsatisfied
12211,Female,30,Dallas,Gold,1312.9,16,4.8,FALSE,19,Satisfied
12212,Female,34,Los Angeles,Bronze,491.03,7,3.1,TRUE,31,Neutral
12213,Male,40,Houston,Bronze,451.8,8,3,FALSE,42,Unsatisfied
12214,Male,29,Chicago,Gold,1420.51,17,4.7,FALSE,19,Neutral
12215,Female,36,Orlando,Silver,701.54,15,4.4,FALSE,38,Satisfied
12216,Male,34,Miami,Silver,792.01,15,3.8,TRUE,53,Neutral
12217,Female,31,Dallas,Bronze,473.63,10,3.4,TRUE,75,Neutral
12218,Female,33,San Diego,Silver,734.99,15,4.1,TRUE,52,Neutral
12219,Male,39,Phoenix,Silver,569.92,13,4.4,TRUE,25,Satisfied
12220,Female,42,Philadelphia,Bronze,453.32,7,2.7,TRUE,38,Unsatisfied
12221,Female,32,San Diego,Gold,1365,17,4.8,FALSE,17,Satisfied
12222,Male,41,Atlanta,Gold,1240.29,17,4.9,TRUE,12,Satisfied
12223,Male,35,Boston,Bronze,419.94,7,2.9,TRUE,77,Unsatisfied
12224,Male,39,Houston,Gold,1452.4,19,5,FALSE,24,Satisfied
12225,Male,32,Atlanta,Silver,851.06,14,4.3,TRUE,57,Neutral
12226,Male,45,Miami,Bronze,460.99,8,3.4,TRUE,24,Unsatisfied
12227,Male,41,San Diego,Silver,837.16,15,4.3,TRUE,56,Satisfied
12228,Male,34,Las Vegas,Gold,1317.16,21,4.5,FALSE,25,Satisfied
12229,Female,34,Atlanta,Bronze,531.55,10,3.7,TRUE,27,Unsatisfied
12230,Female,30,Seattle,Silver,701.46,14,4,TRUE,32,Neutral
12231,Female,28,Dallas,Silver,711.3,12,4.5,TRUE,58,Neutral
12232,Female,30,Atlanta,Bronze,460.16,11,3.7,TRUE,43,Unsatisfied
12233,Male,42,Phoenix,Bronze,413.72,8,3.4,TRUE,55,Unsatisfied
12234,Male,30,Philadelphia,Silver,781.05,12,4.3,TRUE,57,Unsatisfied
12235,Female,33,Dallas,Gold,1369.05,20,4.7,TRUE,13,Satisfied
12236,Female,34,Philadelphia,Gold,1624.33,20,4.8,TRUE,30,Satisfied
12237,Female,43,Austin,Bronze,436.95,8,3.3,TRUE,76,Unsatisfied
12238,Female,40,Miami,Gold,1273.41,15,4.9,TRUE,32,Satisfied
12239,Female,42,Orlando,Bronze,464.24,12,3.7,TRUE,38,Unsatisfied
12240,Female,33,Las Vegas,Bronze,467.86,9,3.1,TRUE,47,Unsatisfied
12241,Female,34,Philadelphia,Gold,1403.26,15,4.7,TRUE,29,Satisfied
12242,Female,44,San Diego,Gold,1425.89,19,4.9,TRUE,22,Satisfied
12243,Female,27,Dallas,Silver,763.09,10,3.9,FALSE,53,Neutral
12244,Male,36,Los Angeles,Silver,845.2,11,3.9,FALSE,24,Satisfied
12245,Female,36,Denver,Gold,1410.52,19,4.6,FALSE,27,Satisfied
12246,Female,27,Austin,Silver,741.65,13,4.8,FALSE,20,Neutral
12247,Male,26,Orlando,Gold,1128.11,18,4.6,TRUE,23,Neutral
12248,Male,34,Seattle,Bronze,533.88,7,3.2,TRUE,30,Satisfied
12249,Male,34,Las Vegas,Gold,1408.85,16,4.4,TRUE,35,Satisfied
12250,Female,38,Philadelphia,Gold,1248.23,19,4.8,TRUE,10,Satisfied
12251,Male,41,Portland,Silver,898.49,10,4.8,FALSE,31,Neutral
12252,Male,39,Dallas,Silver,685.55,13,3.7,TRUE,43,Neutral
12253,Male,28,Boston,Silver,838.63,13,4,FALSE,20,Neutral
12254,Female,43,Miami,Bronze,489.67,9,3.7,FALSE,50,Satisfied
12255,Male,40,Austin,Gold,1602.62,19,5,TRUE,16,Satisfied
12256,Female,27,Phoenix,Silver,609.21,15,3.7,TRUE,18,Neutral
12257,Male,26,Las Vegas,Bronze,464.1,7,3,TRUE,80,Unsatisfied
12258,Female,34,San Diego,Gold,1388.94,14,4.6,TRUE,20,Satisfied
12259,Female,42,Atlanta,Gold,1325.35,21,4.3,TRUE,16,Satisfied
12260,Male,38,Austin,Bronze,473.66,9,3.5,TRUE,25,Neutral
12261,Male,31,Phoenix,Gold,1340.22,21,4.4,TRUE,17,Neutral
12262,Female,30,Phoenix,Silver,674.34,15,4.8,TRUE,12,Satisfied
12263,Female,29,Portland,Silver,630.61,10,4,TRUE,25,Satisfied
12264,Female,43,San Diego,Silver,742.31,14,4.6,TRUE,30,Satisfied
12265,Male,32,Los Angeles,Silver,707.04,11,3.5,TRUE,44,Neutral
12266,Female,32,Los Angeles,Bronze,511.42,12,3.1,TRUE,61,Unsatisfied
12267,Male,28,Phoenix,Gold,1238.67,20,4.3,TRUE,30,Satisfied
12268,Male,30,Boston,Gold,1362.3,15,4.8,FALSE,19,Satisfied
12269,Female,34,Las Vegas,Gold,1242.46,19,4.6,TRUE,30,Satisfied
12270,Female,42,Seattle,Bronze,571.95,9,3.2,TRUE,18,Neutral
12271,Female,26,San Diego,Silver,758.07,11,3.9,TRUE,53,Neutral
12272,Female,30,Denver,Gold,1281.04,18,4.8,TRUE,32,Satisfied
12273,Male,26,Atlanta,Bronze,424.27,11,3.8,TRUE,38,Neutral
12274,Female,32,Atlanta,Gold,1149.55,17,4.6,FALSE,8,Satisfied
12275,Male,43,Houston,Bronze,493.91,12,2.8,FALSE,37,Neutral
12276,Female,27,Boston,Gold,1494.83,17,4.4,TRUE,10,Satisfied
12277,Male,28,Chicago,Gold,1311.26,17,5,FALSE,20,Neutral
12278,Female,29,Dallas,Silver,720.39,15,4.2,TRUE,32,Neutral
12279,Female,32,Chicago,Silver,621,13,3.9,FALSE,43,Satisfied
12280,Female,28,Las Vegas,Gold,1391.79,16,4.8,TRUE,20,Satisfied
12281,Female,26,Orlando,Silver,923.89,10,4.4,TRUE,36,Satisfied
12282,Female,28,Miami,Gold,1424.2,19,4.9,TRUE,13,Satisfied
12283,Male,31,Austin,Gold,1299.91,18,4.8,FALSE,17,Satisfied
12284,Female,29,Seattle,Silver,646.9,13,3.7,TRUE,57,Neutral
12285,Male,41,New York,Gold,1132.29,21,4.6,FALSE,15,Satisfied
